username,item,rating,user_id,item_id
00PJ00,ardbeg-corryvreckan,5.0,1,19
00PJ00,ardbeg-uigeadail,4.0,1,22
00PJ00,benromach-peat-smoke-2005,4.0,1,55
00PJ00,elijah-craig-12,4.25,1,155
00PJ00,gooderham-worts-four-grain-canadian-whisky,4.75,1,217
00PJ00,highland-park-18,5.0,1,237
00PJ00,laphroaig-10,1.0,1,287
00PJ00,laphroaig-15-year-200th-anniversary,5.0,1,292
00PJ00,laphroaig-lore,4.25,1,309
00PJ00,talisker-10,4.0,1,440
02vettez06,ardbeg-uigeadail,4.0,2,22
02vettez06,ardbeg-uigeadail,4.75,2,22
02vettez06,compass-box-spice-tree,3.0,2,132
02vettez06,green-spot-single-pot-still-irish-whiskey,3.0,2,220
02vettez06,green-spot-single-pot-still-irish-whiskey,4.0,2,220
02vettez06,johnnie-walker-gold-label-18-year,4.5,2,259
02vettez06,johnnie-walker-green-label-15-year,3.0,2,260
02vettez06,johnnie-walker-green-label-15-year,4.0,2,260
02vettez06,laphroaig-10,4.25,2,287
02vettez06,laphroaig-10,4.25,2,287
1337paolo,blanton-s-gold-edition,4.5,3,59
1337paolo,booker-s-rye-whiskey-big-time-batch-2016-release,4.0,3,71
1337paolo,elijah-craig-12,4.25,3,155
1337paolo,elijah-craig-barrel-proof-bourbon,3.0,3,156
1337paolo,foursquare-11-year-single-blended-rum-2004,5.0,3,182
1337paolo,george-t-stagg-bourbon-fall-2016,5.0,3,192
1337paolo,glendronach-parliament-21-year,5.0,3,204
1337paolo,kavalan-solist-amontillado,4.75,3,264
1337paolo,michter-s-20-year-old-bourbon,4.0,3,339
1337paolo,noah-s-mill-bourbon,3.75,3,356
1337paolo,plantation-xo-20th-anniversary-rum,5.0,3,397
1337paolo,sazerac-rye-18-year-fall-2016,4.0,3,424
1337paolo,thomas-h-handy-sazerac-rye-fall-2014,5.0,3,474
1337paolo,w-l-weller-12,5.0,3,484
1901,ardbeg-corryvreckan,4.5,4,19
1901,ardbeg-corryvreckan,5.0,4,19
1901,ardbeg-uigeadail,5.0,4,22
1901,compass-box-hedonism,3.0,4,128
1901,green-spot-single-pot-still-irish-whiskey,4.5,4,220
1901,laphroaig-10,4.25,4,287
1901,laphroaig-lore,4.25,4,309
1901,midleton-barry-crockett-legacy,4.25,4,345
1901,powers-john-s-lane-release-12-year,3.5,4,401
1901,red-spot-15-year-single-pot-still,5.0,4,405
1901,talisker-18,4.0,4,442
1901,teeling-24-year-single-malt,4.5,4,445
1901,teeling-24-year-single-malt,4.0,4,445
1901,yellow-spot-single-pot-still-irish-whiskey,5.0,4,522
2_peaty_boys_had_2_little_toys,ardbeg-corryvreckan,4.0,5,19
2_peaty_boys_had_2_little_toys,ardbeg-uigeadail,5.0,5,22
2_peaty_boys_had_2_little_toys,evan-williams-single-barrel,5.0,5,166
2_peaty_boys_had_2_little_toys,glen-scotia-15-year,4.0,5,199
2_peaty_boys_had_2_little_toys,glen-scotia-15-year,4.5,5,199
2_peaty_boys_had_2_little_toys,kilchoman-machir-bay-2012,5.0,5,269
2_peaty_boys_had_2_little_toys,kilkerran-16-year,4.0,5,271
2_peaty_boys_had_2_little_toys,kilkerran-16-year,4.25,5,271
2_peaty_boys_had_2_little_toys,lagavulin-distillers-edition,5.0,5,282
2_peaty_boys_had_2_little_toys,old-pulteney-21-year,4.0,5,376
2_peaty_boys_had_2_little_toys,the-macallan-double-cask-15-year,4.75,5,467
3HBDave,elijah-craig-barrel-proof-bourbon-b521,4.5,6,157
3HBDave,elijah-craig-barrel-proof-bourbon-batch-a121,4.5,6,159
3HBDave,elijah-craig-barrel-proof-bourbon-batch-b520,3.75,6,162
3HBDave,elijah-craig-barrel-proof-bourbon-batch-c922,5.0,6,164
3HBDave,larceny-barrel-proof-bourbon-batch-a121,3.5,6,310
3HBDave,larceny-barrel-proof-bourbon-batch-b521,4.5,6,311
3HBDave,larceny-barrel-proof-bourbon-batch-b521,5.0,6,311
3HBDave,larceny-barrel-proof-c921,4.0,6,312
3HBDave,russell-s-reserve-small-batch-single-barrel-bourbon,4.25,6,422
3HBDave,william-larue-weller-bourbon-fall-2020,3.5,6,504
4Man,ardbeg-corryvreckan,5.0,7,19
4Man,ardbeg-traigh-bhan-19-year-2019-edition,4.5,7,20
4Man,ardbeg-uigeadail,3.0,7,22
4Man,caol-ila-15-year-2000-2016-special-release,4.5,7,105
4Man,glengoyne-15,5.0,7,209
4Man,glenmorangie-18,4.0,7,211
4Man,highland-park-18,4.0,7,237
4Man,johnnie-walker-gold-label-18-year,3.75,7,259
4Man,johnnie-walker-green-label-15-year,4.5,7,260
4Man,johnnie-walker-platinum,3.5,7,261
4Man,lagavulin-distillers-edition,4.0,7,282
4Man,laphroaig-10,4.0,7,287
4Man,laphroaig-10-year-cask-strength-batch-005,4.25,7,288
4Man,laphroaig-10-year-cask-strength-batch-12,4.25,7,289
4Man,laphroaig-cairdeas-200th-anniversary-edition,3.0,7,301
4Man,laphroaig-cairdeas-2017-cask-strength-quarter-cask-edition,5.0,7,303
4Man,laphroaig-cairdeas-2018-fino-cask-finish,4.0,7,304
4Man,laphroaig-lore,2.0,7,309
4Man,talisker-10,5.0,7,440
A79,benromach-1976,3.75,8,52
A79,caol-ila-30-year-2014-special-release,4.25,8,108
A79,glen-scotia-15-year,3.25,8,199
A79,glendronach-grandeur-batch-10,5.0,8,202
A79,glendronach-parliament-21-year,4.5,8,204
A79,glendronach-parliament-21-year,3.5,8,204
A79,glendronach-parliament-21-year,4.0,8,204
A79,glenmorangie-18,5.0,8,211
A79,glenmorangie-signet,4.25,8,215
A79,highland-park-18,4.0,8,237
A79,highland-park-18,3.75,8,237
A79,highland-park-18,4.0,8,237
A79,highland-park-25-year,4.25,8,239
A79,highland-park-25-year,5.0,8,239
A79,laphroaig-lore,4.0,8,309
A79,macallan-rare-cask,5.0,8,324
A79,macallan-rare-cask,5.0,8,324
A79,talisker-10,4.0,8,440
A79,talisker-10,5.0,8,440
A79,talisker-18,4.0,8,442
A79,talisker-18,3.0,8,442
A79,the-balvenie-tun-1509-batch-1,4.0,8,456
AE,elijah-craig-12,5.0,9,155
AE,elijah-craig-barrel-proof-bourbon,4.0,9,156
AE,evan-williams-single-barrel,3.75,9,166
AE,four-roses-elliott-s-select-2016,4.0,9,174
AE,four-roses-limited-edition-small-batch-bourbon-2015,3.0,9,176
AE,glenmorangie-signet,4.0,9,215
AE,high-west-rocky-mountain-rye-21-year,4.75,9,236
AE,knob-creek-limited-edition-2001,3.0,9,275
AE,noah-s-mill-bourbon,5.0,9,356
AE,russell-s-reserve-small-batch-single-barrel-bourbon,4.0,9,422
AE,w-l-weller-12,4.0,9,484
AGW_Prof,baker-s-bourbon,4.0,10,25
AGW_Prof,baker-s-bourbon,4.0,10,25
AGW_Prof,baker-s-bourbon,3.5,10,25
AGW_Prof,baker-s-bourbon,4.25,10,25
AGW_Prof,compass-box-hedonism,5.0,10,128
AGW_Prof,elijah-craig-12,3.0,10,155
AGW_Prof,elijah-craig-barrel-proof-bourbon-batch-a119,3.5,10,158
AGW_Prof,four-roses-small-batch-bourbon-2014,5.0,10,181
AGW_Prof,i-w-harper-15-year,4.0,10,246
AGW_Prof,i-w-harper-15-year,2.0,10,246
AGW_Prof,johnnie-walker-green-label-15-year,3.0,10,260
AGW_Prof,johnnie-walker-green-label-15-year,4.0,10,260
AGW_Prof,talisker-10,3.0,10,440
ASGPhoenix,colonel-e-h-taylor-jr-cured-oak-bourbon,4.0,11,123
ASGPhoenix,eagle-rare-17-year-bourbon-fall-2013,4.75,11,144
ASGPhoenix,eagle-rare-17-year-old-bourbon-fall-2014,5.0,11,151
ASGPhoenix,elijah-craig-barrel-proof-bourbon,5.0,11,156
ASGPhoenix,four-roses-bourbon-single-barrel-2014,5.0,11,173
ASGPhoenix,george-t-stagg-bourbon-fall-2013,1.0,11,191
ASGPhoenix,highland-park-18,5.0,11,237
ASGPhoenix,kilchoman-machir-bay-2012,4.0,11,269
ASGPhoenix,michter-s-20-year-old-bourbon,5.0,11,339
ASGPhoenix,parker-s-heritage-wheat-whiskey-13-year,4.5,11,388
ASGPhoenix,william-larue-weller-bourbon-fall-2013,4.0,11,501
ASGPhoenix,yamazaki-18,4.5,11,516
ASZ,ardbeg-corryvreckan,4.5,12,19
ASZ,ardbeg-uigeadail,4.0,12,22
ASZ,ardbeg-uigeadail,4.0,12,22
ASZ,bushmills-21-year-old,5.0,12,97
ASZ,caol-ila-15-year-2000-2016-special-release,5.0,12,105
ASZ,glendronach-parliament-21-year,3.75,12,204
ASZ,glenmorangie-signet,4.75,12,215
ASZ,kilkerran-16-year,5.0,12,271
ASZ,laphroaig-lore,3.5,12,309
ASZ,red-spot-15-year-single-pot-still,5.0,12,405
ASZ,springbank-17-year-madeira-wood,4.0,12,430
ASZ,talisker-10,5.0,12,440
ASZ,talisker-10,3.5,12,440
ASZ,talisker-10,4.25,12,440
ASZ,wild-turkey-rare-breed-116-8,4.0,12,500
ASalminen,baker-s-bourbon,4.25,13,25
ASalminen,blanton-s-gold-edition,4.75,13,59
ASalminen,booker-s-rye-whiskey-big-time-batch-2016-release,4.75,13,71
ASalminen,eagle-rare-17-year-bourbon-fall-2019,5.0,13,148
ASalminen,elijah-craig-barrel-proof-bourbon,3.5,13,156
ASalminen,elijah-craig-barrel-proof-bourbon,4.0,13,156
ASalminen,elijah-craig-barrel-proof-bourbon,3.0,13,156
ASalminen,evan-williams-single-barrel,4.0,13,166
ASalminen,george-t-stagg-bourbon-fall-2017,2.75,13,193
ASalminen,highland-park-18,4.0,13,237
ASalminen,laphroaig-10,4.0,13,287
ASalminen,noah-s-mill-bourbon,4.5,13,356
ASalminen,noah-s-mill-bourbon,4.0,13,356
ASalminen,plantation-o-f-t-d-overproof-rum,4.5,13,396
ASalminen,ron-diplomatico-reserva-exclusiva-rum,5.0,13,418
ASalminen,talisker-10,5.0,13,440
ASalminen,thomas-h-handy-sazerac-rye-fall-2017,4.75,13,476
ASalminen,w-l-weller-12,4.0,13,484
ASalminen,wild-turkey-rare-breed-116-8,4.0,13,500
ASalminen,woodford-reserve-rye,5.0,13,513
AWhite,blanton-s-gold-edition,5.0,14,59
AWhite,colonel-e-h-taylor-jr-four-grain-bourbon,4.0,14,124
AWhite,highland-park-18,5.0,14,237
AWhite,noah-s-mill-bourbon,4.5,14,356
AWhite,rabbit-hole-bourbon,4.0,14,403
AWhite,red-spot-15-year-single-pot-still,5.0,14,405
AWhite,red-spot-15-year-single-pot-still,4.25,14,405
AWhite,smooth-ambler-contradiction-rye,4.25,14,429
AWhite,w-l-weller-12,4.0,14,484
AWhite,wild-turkey-rare-breed-116-8,4.0,14,500
AWhite,woodinville-bourbon-moscatel-finish,4.0,14,514
Adalessa211,baker-s-bourbon,5.0,15,25
Adalessa211,booker-s-25th-anniversary-bourbon,5.0,15,62
Adalessa211,elijah-craig-12,4.0,15,155
Adalessa211,elijah-craig-barrel-proof-bourbon,3.5,15,156
Adalessa211,evan-williams-single-barrel,4.75,15,166
Adalessa211,four-roses-limited-edition-small-batch-bourbon-2015,4.0,15,176
Adalessa211,george-t-stagg-bourbon-fall-2013,5.0,15,191
Adalessa211,high-west-rocky-mountain-rye-21-year,5.0,15,236
Adalessa211,highland-park-30,5.0,15,240
Adalessa211,michter-s-20-year-old-bourbon,4.0,15,339
Adalessa211,noah-s-mill-bourbon,4.0,15,356
Adalessa211,parker-s-heritage-promise-of-hope,3.5,15,387
Adalessa211,william-larue-weller-bourbon-fall-2013,4.0,15,501
Adalessa211,william-larue-weller-bourbon-fall-2015,4.0,15,502
Adalessa211,yellow-spot-single-pot-still-irish-whiskey,4.75,15,522
Adam-Bolliger,ardbeg-corryvreckan,5.0,16,19
Adam-Bolliger,baker-s-bourbon,3.75,16,25
Adam-Bolliger,booker-s-bourbon-batch-2021-01-donohoe-s-batch,5.0,16,69
Adam-Bolliger,canadian-club-40-year,5.0,16,102
Adam-Bolliger,gooderham-worts-four-grain-canadian-whisky,4.0,16,217
Adam-Bolliger,knob-creek-15-year-bourbon-2021-release,4.75,16,273
Adam-Bolliger,laphroaig-10,4.25,16,287
Adam-Bolliger,laphroaig-lore,4.0,16,309
Adam-Bolliger,laphroaig-lore,4.0,16,309
Adam-Bolliger,little-book-chapter-5-the-invitation,3.75,16,317
Adam-Bolliger,lot-no-40-12-year-cask-strength,5.0,16,323
Adam-Bolliger,maker-s-mark-101,4.0,16,325
Adam-Bolliger,michter-s-10-year-single-barrel-kentucky-straight-bourbon-2021-release,5.0,16,333
Adam-Bolliger,michter-s-10-year-single-barrel-kentucky-straight-bourbon-2021-release,5.0,16,333
Adam-Bolliger,plantation-xo-20th-anniversary-rum,5.0,16,397
Adam-Bolliger,rabbit-hole-cavehill-kentucky-straight-bourbon,3.75,16,404
Adam-Bolliger,talisker-10,3.75,16,440
Adam-Bolliger,talisker-10,4.25,16,440
Adam-Bolliger,w-l-weller-12,4.0,16,484
Adam-Bolliger,wild-turkey-rare-breed-116-8,4.5,16,500
Adam-Peditto,ardbeg-corryvreckan,4.0,17,19
Adam-Peditto,ardbeg-uigeadail,5.0,17,22
Adam-Peditto,ardbeg-uigeadail,5.0,17,22
Adam-Peditto,baker-s-bourbon,5.0,17,25
Adam-Peditto,barrell-seagrass,4.0,17,45
Adam-Peditto,compass-box-spice-tree,4.25,17,132
Adam-Peditto,evan-williams-single-barrel,4.5,17,166
Adam-Peditto,highland-park-18,5.0,17,237
Adam-Peditto,johnnie-walker-18-year,4.25,17,258
Adam-Peditto,laphroaig-10,4.25,17,287
Adam-Peditto,maker-s-mark-101,4.0,17,325
Adam-Peditto,maker-s-mark-wood-finishing-series-2021-fae-01,4.75,17,327
Adam-Peditto,noah-s-mill-bourbon,4.0,17,356
Adam-Peditto,russell-s-reserve-small-batch-single-barrel-bourbon,3.75,17,422
Adam-Peditto,russell-s-reserve-small-batch-single-barrel-bourbon,3.0,17,422
Adam-Peditto,w-l-weller-12,3.0,17,484
Adam-Peditto,wild-turkey-rare-breed-116-8,5.0,17,500
Adam-Z,baker-s-bourbon,4.0,18,25
Adam-Z,colonel-e-h-taylor-jr-cured-oak-bourbon,4.0,18,123
Adam-Z,elijah-craig-barrel-proof-bourbon,3.0,18,156
Adam-Z,elijah-craig-barrel-proof-bourbon,4.0,18,156
Adam-Z,evan-williams-single-barrel,4.0,18,166
Adam-Z,evan-williams-single-barrel,5.0,18,166
Adam-Z,four-roses-limited-edition-small-batch-bourbon-2015,4.0,18,176
Adam-Z,george-t-stagg-bourbon-fall-2013,5.0,18,191
Adam-Z,glenmorangie-signet,3.0,18,215
Adam-Z,i-w-harper-15-year,3.5,18,246
Adam-Z,i-w-harper-15-year,2.0,18,246
Adam-Z,johnnie-walker-green-label-15-year,4.5,18,260
Adam-Z,kavalan-solist-px-sherry-cask,5.0,18,266
Adam-Z,knob-creek-limited-edition-2001,4.75,18,275
Adam-Z,noah-s-mill-bourbon,5.0,18,356
Adam-Z,the-balvenie-portwood-21,5.0,18,454
Adam-Z,w-l-weller-12,5.0,18,484
Adam-Z,w-l-weller-12,5.0,18,484
Adam-Z,yamazaki-18,4.0,18,516
Adam1224,belle-meade-cask-strength-single-barrel-bourbon-9-year,4.0,19,48
Adam1224,booker-s-bourbon-batch-2016-05-off-your-rocker,5.0,19,65
Adam1224,colonel-e-h-taylor-jr-cured-oak-bourbon,3.0,19,123
Adam1224,colonel-e-h-taylor-jr-four-grain-bourbon,3.0,19,124
Adam1224,elijah-craig-barrel-proof-bourbon,2.0,19,156
Adam1224,evan-williams-single-barrel,4.0,19,166
Adam1224,jim-beam-signature-craft-12-year-bourbon,3.75,19,257
Adam1224,noah-s-mill-bourbon,5.0,19,356
Adam1224,parker-s-heritage-promise-of-hope,4.5,19,387
Adam1224,russell-s-reserve-small-batch-single-barrel-bourbon,4.0,19,422
Adam1224,thomas-h-handy-sazerac-rye-fall-2014,5.0,19,474
Adaminak,ardbeg-corryvreckan,5.0,20,19
Adaminak,ardbeg-uigeadail,4.0,20,22
Adaminak,compass-box-spice-tree,4.0,20,132
Adaminak,crown-royal-cornerstone-blend,4.25,20,135
Adaminak,crown-royal-hand-selected-barrel,4.0,20,136
Adaminak,dewar-s-scratched-cask,2.0,20,141
Adaminak,elijah-craig-12,4.0,20,155
Adaminak,elijah-craig-barrel-proof-bourbon,5.0,20,156
Adaminak,evan-williams-single-barrel,4.0,20,166
Adaminak,george-t-stagg-bourbon-fall-2018,4.0,20,194
Adaminak,green-spot-single-pot-still-irish-whiskey,5.0,20,220
Adaminak,green-spot-single-pot-still-irish-whiskey,4.0,20,220
Adaminak,highland-park-18,5.0,20,237
Adaminak,i-w-harper-straight-bourbon,3.5,20,247
Adaminak,j-p-wiser-s-legacy,5.0,20,251
Adaminak,jim-beam-signature-craft-12-year-bourbon,4.5,20,257
Adaminak,johnnie-walker-green-label-15-year,4.75,20,260
Adaminak,lagavulin-distillers-edition,3.75,20,282
Adaminak,laphroaig-10,5.0,20,287
Adaminak,laphroaig-10-year-old-cask-strength,4.0,20,290
Adaminak,laphroaig-10-year-sherry-oak-finish,4.25,20,291
Adaminak,laphroaig-15-year-200th-anniversary,4.0,20,292
Adaminak,laphroaig-cairdeas-2017-cask-strength-quarter-cask-edition,4.25,20,303
Adaminak,laphroaig-cairdeas-2018-fino-cask-finish,5.0,20,304
Adaminak,laphroaig-cairdeas-2021-px-cask-strength,4.5,20,306
Adaminak,octomore-06-1-167-scottish-barley,4.25,20,362
Adaminak,talisker-10,5.0,20,440
Adaminak,w-l-weller-12,4.0,20,484
Adaminak,woodford-reserve-rye,4.5,20,513
AdamsDTD,bardstown-bourbon-co-fusion-series-4,3.0,21,35
AdamsDTD,bardstown-bourbon-co-origin-series-bottled-in-bond-bourbon,4.25,21,36
AdamsDTD,booker-s-bourbon-batch-2021-01-donohoe-s-batch,5.0,21,69
AdamsDTD,bookers-30th-anniversary-bourbon,3.5,21,72
AdamsDTD,eagle-rare-17-year-bourbon-fall-2019,4.0,21,148
AdamsDTD,elijah-craig-barrel-proof-bourbon-b521,4.75,21,157
AdamsDTD,elijah-craig-barrel-proof-bourbon-batch-a122,4.25,21,160
AdamsDTD,george-t-stagg-bourbon-fall-2018,4.0,21,194
AdamsDTD,george-t-stagg-bourbon-fall-2019,5.0,21,195
AdamsDTD,knob-creek-15-year-kentucky-straight-bourbon,4.5,21,274
AdamsDTD,little-book-chapter-5-the-invitation,4.0,21,317
AdamsDTD,maker-s-mark-wood-finishing-series-2021-fae-01,4.25,21,327
AdamsDTD,michter-s-us-1-barrel-strength-kentucky-straight-rye-2021-release,5.0,21,340
AdamsDTD,michter-s-us-1-toasted-barrel-finish-bourbon-2021-release,4.75,21,341
AdamsDTD,old-forester-birthday-bourbon-2022,4.5,21,372
AdamsDTD,old-forester-birthday-bourbon-2022,3.75,21,372
AdamsDTD,thomas-h-handy-sazerac-rye-fall-2021,4.5,21,478
AdamsDTD,w-l-weller-12,4.0,21,484
AdamsDTD,wild-turkey-rare-breed-116-8,5.0,21,500
AdamsDTD,william-larue-weller-fall-2018,5.0,21,506
AdamsDTD,yellowstone-kentucky-straight-bourbon-finished-in-marsala-casks-2022-limited-edition,4.25,21,523
Adbam,ardbeg-corryvreckan,4.5,22,19
Adbam,ardbeg-uigeadail,5.0,22,22
Adbam,barrell-craft-spirits-gray-label-seagrass-2022-release,4.0,22,44
Adbam,blood-oath-bourbon-pact-no-6,3.0,22,60
Adbam,booker-s-bourbon-batch-2022-03-kentucky-tea-batch,4.25,22,70
Adbam,elijah-craig-barrel-proof-bourbon,4.5,22,156
Adbam,evan-williams-1783-small-batch-bourbon,4.75,22,165
Adbam,evan-williams-single-barrel,3.75,22,166
Adbam,four-roses-limited-edition-small-batch-bourbon-2019,4.5,22,178
Adbam,george-dickel-bottled-in-bond-tennessee-whisky-13-year-fall-2008,4.25,22,188
Adbam,george-dickel-x-leopold-bros-collaboration-blend,5.0,22,190
Adbam,george-t-stagg-bourbon-fall-2019,4.75,22,195
Adbam,glenmorangie-18,5.0,22,211
Adbam,green-spot-single-pot-still-irish-whiskey,4.0,22,220
Adbam,highland-park-18,5.0,22,237
Adbam,jack-daniel-s-single-barrel-coy-hill-high-proof-2021-release,4.75,22,255
Adbam,jefferson-s-rye-cognac-cask-finish,4.5,22,256
Adbam,kilkerran-16-year,3.0,22,271
Adbam,lagavulin-distillers-edition,5.0,22,282
Adbam,laphroaig-10,3.0,22,287
Adbam,laphroaig-cairdeas-2021-px-cask-strength,4.5,22,306
Adbam,larceny-barrel-proof-c921,5.0,22,312
Adbam,lock-stock-barrel-straight-rye-whiskey-13-year,4.0,22,318
Adbam,lock-stock-barrel-straight-rye-whiskey-16-year,5.0,22,319
Adbam,lock-stock-barrel-straight-rye-whiskey-16-year,5.0,22,319
Adbam,maker-s-mark-cellar-aged-2023-release,4.25,22,326
Adbam,maker-s-mark-wood-finishing-series-2021-fae-01,4.75,22,327
Adbam,old-forester-birthday-bourbon-2022,3.0,22,372
Adbam,powers-john-s-lane-release-12-year,5.0,22,401
Adbam,redbreast-21-year,3.0,22,406
Adbam,remus-repeal-reserve-v-straight-bourbon,3.5,22,411
Adbam,talisker-10,4.0,22,440
Adbam,talisker-18,4.25,22,442
Adbam,thomas-h-handy-sazerac-rye-fall-2021,4.25,22,478
Adbam,w-l-weller-12,5.0,22,484
Adbam,wild-turkey-rare-breed-116-8,3.75,22,500
Aged-One,ardbeg-corryvreckan,4.75,23,19
Aged-One,ardbeg-uigeadail,4.0,23,22
Aged-One,baker-s-bourbon,4.0,23,25
Aged-One,barrell-seagrass,3.75,23,45
Aged-One,benromach-organic,4.0,23,54
Aged-One,benromach-organic,4.0,23,54
Aged-One,blue-spot-7-year-cask-strength-single-pot-still,5.0,23,61
Aged-One,compass-box-hedonism,4.75,23,128
Aged-One,compass-box-spice-tree,4.0,23,132
Aged-One,elijah-craig-12,4.0,23,155
Aged-One,elijah-craig-12,4.0,23,155
Aged-One,elijah-craig-barrel-proof-bourbon,4.25,23,156
Aged-One,elijah-craig-barrel-proof-bourbon-b521,5.0,23,157
Aged-One,elijah-craig-barrel-proof-bourbon-batch-a121,4.0,23,159
Aged-One,elijah-craig-barrel-proof-bourbon-batch-a123,3.5,23,161
Aged-One,elijah-craig-barrel-proof-bourbon-batch-c922,4.0,23,164
Aged-One,evan-williams-single-barrel,5.0,23,166
Aged-One,foursquare-11-year-single-blended-rum-2004,5.0,23,182
Aged-One,george-dickel-tennessee-single-barrel-15-year,4.0,23,189
Aged-One,glen-scotia-15-year,4.0,23,199
Aged-One,green-spot-single-pot-still-irish-whiskey,4.25,23,220
Aged-One,i-w-harper-straight-bourbon,5.0,23,247
Aged-One,laphroaig-10,4.0,23,287
Aged-One,laphroaig-10,3.0,23,287
Aged-One,larceny-barrel-proof-bourbon-batch-b521,4.0,23,311
Aged-One,lock-stock-barrel-straight-rye-whiskey-13-year,2.0,23,318
Aged-One,maker-s-mark-101,5.0,23,325
Aged-One,maker-s-mark-wood-finishing-series-2021-fae-01,5.0,23,327
Aged-One,middle-west-spirits-dark-pumpernickel-rye,5.0,23,344
Aged-One,powers-john-s-lane-release-12-year,4.0,23,401
Aged-One,rabbit-hole-cavehill-kentucky-straight-bourbon,5.0,23,404
Aged-One,redbreast-27-year,5.0,23,407
Aged-One,russell-s-reserve-small-batch-single-barrel-bourbon,4.25,23,422
Aged-One,russell-s-reserve-small-batch-single-barrel-bourbon,4.0,23,422
Aged-One,talisker-10,4.25,23,440
Aged-One,talisker-10,5.0,23,440
Aged-One,temperance-trader-straight-bourbon,4.5,23,451
Aged-One,the-balvenie-portwood-21,5.0,23,454
Aged-One,westward-american-single-malt,4.0,23,489
Aged-One,wild-turkey-rare-breed-116-8,3.0,23,500
Aged-One,woodford-reserve-rye,3.0,23,513
Aged-One,yellowstone-kentucky-straight-bourbon-finished-in-marsala-casks-2022-limited-edition,4.25,23,523
Airegin,blanton-s-gold-edition,4.0,24,59
Airegin,blanton-s-gold-edition,5.0,24,59
Airegin,colonel-e-h-taylor-jr-four-grain-bourbon,5.0,24,124
Airegin,compass-box-hedonism,4.0,24,128
Airegin,eagle-rare-17-year-old-bourbon-fall-2014,4.25,24,151
Airegin,elijah-craig-barrel-proof-bourbon,4.0,24,156
Airegin,jack-daniel-s-sinatra-century,4.0,24,254
Airegin,laphroaig-10,4.75,24,287
Airegin,laphroaig-lore,4.0,24,309
Airegin,larceny-barrel-proof-bourbon-batch-b521,3.5,24,311
Airegin,larceny-barrel-proof-bourbon-batch-b521,3.75,24,311
Airegin,little-book-chapter-5-the-invitation,4.5,24,317
Airegin,maker-s-mark-101,5.0,24,325
Airegin,michter-s-us-1-toasted-barrel-finish-bourbon-2021-release,4.5,24,341
Airegin,noah-s-mill-bourbon,5.0,24,356
Airegin,rabbit-hole-cavehill-kentucky-straight-bourbon,2.0,24,404
Airegin,ron-diplomatico-reserva-exclusiva-rum,4.0,24,418
Airegin,ron-diplomatico-reserva-exclusiva-rum,4.0,24,418
Airegin,the-balvenie-portwood-21,4.5,24,454
Airegin,william-larue-weller-bourbon-fall-2015,5.0,24,502
Airegin,yellow-spot-single-pot-still-irish-whiskey,4.5,24,522
Aki-Ranin,ardbeg-uigeadail,3.75,25,22
Aki-Ranin,compass-box-hedonism,3.0,25,128
Aki-Ranin,compass-box-spice-tree,4.5,25,132
Aki-Ranin,glen-scotia-15-year,3.0,25,199
Aki-Ranin,glendronach-parliament-21-year,2.5,25,204
Aki-Ranin,glenmorangie-signet,4.0,25,215
Aki-Ranin,green-spot-single-pot-still-irish-whiskey,5.0,25,220
Aki-Ranin,hibiki-21-year,5.0,25,234
Aki-Ranin,jim-beam-signature-craft-12-year-bourbon,3.0,25,257
Aki-Ranin,johnnie-walker-18-year,4.75,25,258
Aki-Ranin,johnnie-walker-18-year,3.5,25,258
Aki-Ranin,johnnie-walker-green-label-15-year,3.0,25,260
Aki-Ranin,laphroaig-10,4.0,25,287
Aki-Ranin,nikka-taketsuru-pure-malt-21-year,5.0,25,353
Aki-Ranin,talisker-10,4.0,25,440
Alec-Michael,ardbeg-corryvreckan,4.0,26,19
Alec-Michael,ardbeg-uigeadail,3.0,26,22
Alec-Michael,baker-s-bourbon,4.75,26,25
Alec-Michael,barrell-seagrass,4.0,26,45
Alec-Michael,blanton-s-gold-edition,3.0,26,59
Alec-Michael,evan-williams-single-barrel,3.25,26,166
Alec-Michael,green-spot-single-pot-still-irish-whiskey,5.0,26,220
Alec-Michael,laphroaig-10,4.5,26,287
Alec-Michael,talisker-10,4.25,26,440
Alec-Michael,w-l-weller-12,5.0,26,484
Alec-Michael,wild-turkey-rare-breed-116-8,3.75,26,500
Alec-Turner,compass-box-hedonism,4.75,27,128
Alec-Turner,compass-box-spice-tree,4.0,27,132
Alec-Turner,elijah-craig-barrel-proof-bourbon,4.0,27,156
Alec-Turner,evan-williams-single-barrel,4.0,27,166
Alec-Turner,kilchoman-machir-bay-cask-strength-2020-festive-edition,4.0,27,270
Alec-Turner,laphroaig-10,3.0,27,287
Alec-Turner,laphroaig-cairdeas-2017-cask-strength-quarter-cask-edition,4.0,27,303
Alec-Turner,laphroaig-cairdeas-2018-fino-cask-finish,4.25,27,304
Alec-Turner,macallan-rare-cask,3.75,27,324
Alec-Turner,talisker-10,4.0,27,440
Alex-Atkins,ardbeg-uigeadail,3.0,28,22
Alex-Atkins,booker-s-bourbon-batch-2017-04-sip-awhile,5.0,28,67
Alex-Atkins,bowmore-18,4.0,28,75
Alex-Atkins,caol-ila-18-year-2017-special-release,4.0,28,106
Alex-Atkins,caol-ila-18-year-2017-special-release,4.0,28,106
Alex-Atkins,evan-williams-single-barrel,4.0,28,166
